118	小说	少年维特的烦恼	（德）歌德　著，杨武能　译	5.3	3.5折	2011-03-01	15.0	浙江文艺出版社	2022-10-27 22:25:57
119	小说	尼安德特人-献给坚持梦想的少年	凌岚  著	6.4	3.2折	2011-06-01	20.0	春风文艺出版社	2022-10-27 22:25:57
120	小说	吉姆和喇嘛	[英]吉卜林 著,耿晓谕/张伟红 译	14.9	5.5折	2011-06-01	27.0	上海文艺出版社	2022-10-27 22:25:58
121	小说	幽潜重泉-谜踪之国-IV	天下霸唱	15.1	5.4折	2011-02-01	28.0	安徽文艺出版社	2022-10-27 22:25:58
122	小说	南史演义	（清）杜纲　著，沙文　点校	6.9	4.9折	2011-01-01	14.0	中国标准出版社	2022-10-27 22:25:58
123	小说	世说新语校笺-(全二册)	徐震堮	47.6	8.2折	1984-02-01	58.0	中华书局	2022-10-27 22:25:58
124	小说	罪与罚-世界文学名著典藏-全译插图本	(俄)陀思妥耶夫斯基　著，曾思艺，朱宪生　译	13.3	5.3折	2011-06-01	25.0	长江文艺出版社	2022-10-27 22:25:58
125	小说	红与黑-世界文学名著典藏-全译插图本	（法）司扬达　著，董红钧　译	13.8	5.3折	2011-06-01	26.0	长江文艺出版社	2022-10-27 22:25:59
126	小说	欧.亨利中短篇小说选-世界文学名著典藏-全译插图本	（美）欧·亨利　著	6.1	3.2折	2011-06-01	19.0	长江文艺出版社	2022-10-27 22:25:59
127	小说	聊斋志异	蒲松龄	12.7	4.9折	2011-10-25	26.0	海天出版社	2022-10-27 22:25:59
128	小说	封神演义	许仲琳	14.2	4.9折	2011-06-01	29.0	海天出版社	2022-10-27 22:25:59
129	小说	刀之阳面-刀尖	麦家 著	9.5	3.2折	2011-11-01	29.8	北京联合出版公司	2022-10-27 22:25:59
130	小说	作家日记-费.陀思妥耶夫斯基全集-(上.下)	陈燊主编	49.0	7.1折	2010-01-01	69.0	河北教育出版社	2022-10-27 22:26:00
131	小说	福布斯咒语-(下)	王刚	14.8	3.8折	2011-01-01	39.0	人民文学出版社	2022-10-27 22:26:00
132	小说	医院离奇档案	宇尘庸兰　著	20.6	7.7折	2011-07-01	26.8	中国华侨出版社	2022-10-27 22:26:00
133	小说	拍案惊奇	(明)凌濛初 著	9.5	4.3折	2011-11-01	22.0	海天出版社	2022-10-27 22:26:00
134	小说	血刺	谭琼辉	5.9	2.1折	2010-04-01	28.0	海天出版社	2022-10-27 22:26:00
135	小说	雌性的草地	严歌苓	15.9	3.2折	2018-09-01	49.8	天津人民出版社	2022-10-27 22:26:01
136	小说	长恨书	[英] 凯瑟琳.休斯 著，张源 译	16.0	3.8折	2017-02-01	42.0	江苏凤凰文艺出版社	2022-10-27 22:26:01
137	小说	水中鱼:略萨回忆录	马里奥·巴尔加斯·略萨	22.1	3.2折	2018-06-01	69.0	人民文学出版社	2022-10-27 22:26:01
138	小说	四世同堂(上下册)	老舍	41.1	4.2折	2019-01-01	98.0	现代出版社	2022-10-27 22:26:01
139	小说	高尔基自传体小说:童年.精装(长篇小说)	刘辽逸	37.4	7.2折	1956-06-01	52.0	人民文学出版社	2022-10-27 22:26:02
140	小说	圣母	秋吉理香	33.6	8折	2018-09-01	42.0	新星出版社	2022-10-27 22:26:02
