id	pub_date	position	address	education	salary	company	rate	duration
6849	2022-03-18	其他_0	北京/上海	本科	4.5	美团	0.99	1
6850	2022-03-07	工程师_0	北京/上海	本科	4.5	美团	0.99	1
6851	2022-03-18	运营岗_0	北京/上海/深圳/武汉/南通	本科	4.5	美团	0.99	1
6852	2022-05-09	其他_0	北京/上海	本科	4.5	美团	0.99	1
6853	2022-03-12	运营岗_0	北京	学历不限	6.0	美团	0.99	3
6854	2022-03-04	开发岗_0	北京/上海	学历不限	6.8	美团	0.99	3
6855	2022-03-10	其他_0	北京	学历不限	5.7	美团	0.99	3
6856	2022-05-10	数据岗_0	北京/上海/广州/深圳	本科	6.8	美团	0.99	3
6857	2022-05-15	开发岗_0	北京/上海/广州/深圳	本科	6.8	美团	0.99	3
6858	2022-03-15	其他_0	北京/上海/广州/深圳	本科	7.2	美团	0.99	3
6859	2022-03-12	开发岗_0	北京	本科	9.0	字节跳动	1	2
6860	2022-03-04	开发岗_0	北京	本科	4.5	字节跳动	1	2
6861	2022-04-14	其他_0	北京	本科	6.8	字节跳动	0.99	5
6862	2022-04-12	其他_0	北京	本科	5.9	字节跳动	0.99	5
6863	2022-03-30	开发岗_0	北京	本科	6.3	字节跳动	0.99	5
6864	2022-04-15	开发岗_0	北京	本科	6.8	字节跳动	0.99	5
6865	2022-03-21	运营岗_0	北京	本科	7.5	字节跳动	0.99	5
6866	2022-05-14	开发岗_0	北京	本科	6.8	字节跳动	0.99	5
6867	2022-04-12	其他_0	北京	本科	6.8	字节跳动	0.99	5
6868	2022-03-24	算法岗_0	北京	硕士	10.5	美团	0.63	14
6869	2022-04-10	数据岗_0	北京	本科	13.5	字节跳动	0.99	6
6870	2022-03-06	开发岗_0	上海	本科	11.3	字节跳动	0.92	3
6871	2022-04-06	开发岗_0	北京	本科	13.5	字节跳动	1	6
6872	2022-04-08	开发岗_1	北京/上海/杭州/武汉	本科	1.3	字节跳动	1	1
6873	2022-03-23	开发岗_0	上海/杭州	本科	12.2	字节跳动	1	2
6874	2022-04-20	开发岗_0	上海/杭州	本科	12.2	字节跳动	1	2
6875	2022-05-12	开发岗_0	上海/杭州	本科	12.2	字节跳动	1	2
6876	2022-05-10	开发岗_0	上海/杭州	本科	12.2	字节跳动	1	2
6877	2022-04-07	开发岗_0	北京/上海/深圳/杭州/西安	本科	12.8	字节跳动	0.98	4
6878	2022-05-19	开发岗_0	北京/上海/广州/深圳/杭州	本科	12.8	字节跳动	0.98	4
6879	2022-04-12	数据岗_0	北京/上海	本科	12.8	字节跳动	0.98	4
6880	2022-03-03	开发岗_0	北京/上海/杭州/深圳/广州/武汉/南京/成都	本科	12.8	字节跳动	0.98	4
6881	2022-03-03	开发岗_0	北京/上海/杭州/深圳/广州/武汉	本科	12.8	字节跳动	0.98	4
6882	2022-04-20	算法岗_0	北京/上海/杭州/深圳	本科	12.8	字节跳动	0.98	4
6883	2022-05-14	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都/武汉/重庆	本科	12.8	字节跳动	0.98	4
6884	2022-05-10	开发岗_0	北京/上海/南京	本科	12.8	字节跳动	0.98	4
6885	2022-05-15	开发岗_0	北京	本科	11.9	字节跳动	0.84	7
6886	2022-05-09	开发岗_0	北京/深圳	本科	13.5	字节跳动	1	7
6887	2022-05-10	开发岗_0	北京	学历不限	13.5	字节跳动	0.97	1
6888	2022-03-03	其他_0	北京	本科	4.5	美团	0.99	1
6889	2022-03-04	开发岗_0	北京/上海	本科	12.2	字节跳动	0.97	1
6890	2022-04-07	培训岗_0	北京	本科	4.5	美团	0.99	1
6891	2022-05-15	工程师_0	北京	本科	4.5	美团	0.99	1
6892	2022-03-14	算法岗_0	北京/深圳	本科	4.5	美团	0.99	1
6893	2022-03-06	工程师_0	上海/北京	本科	4.5	美团	0.99	1
6894	2022-04-09	其他_0	北京	本科	4.5	美团	0.99	1
6895	2022-03-24	运营岗_0	北京/上海	本科	4.5	美团	0.99	1
6896	2022-03-04	其他_0	北京/深圳	本科	4.5	美团	0.99	1
6897	2022-05-12	开发岗_0	北京/上海/厦门	本科	4.5	美团	0.99	1
6898	2022-04-06	开发岗_0	北京/上海/厦门/成都	本科	4.5	美团	0.99	1
6899	2022-04-15	运营岗_0	北京/上海/深圳/南通/扬州	本科	4.5	美团	0.99	1
6900	2022-05-24	开发岗_0	北京/深圳	本科	4.5	美团	0.99	1
6901	2022-05-15	算法岗_0	北京/深圳	本科	4.5	美团	0.99	1
6902	2022-04-10	工程师_0	北京/深圳	本科	4.5	美团	0.99	1
6903	2022-04-06	其他_0	北京/上海	本科	4.5	美团	0.99	1
6904	2022-03-24	其他_0	北京	本科	4.5	美团	0.99	1
6905	2022-03-24	算法岗_0	北京/上海	本科	4.5	美团	0.99	1
6906	2022-03-20	工程师_0	北京	本科	4.5	美团	0.99	1
6907	2022-03-04	运营岗_0	北京	本科	4.5	美团	0.99	1
6908	2022-03-21	运营岗_0	北京	本科	4.5	美团	0.99	1
6909	2022-04-12	开发岗_0	杭州	本科	4.5	字节跳动	0.99	1
6910	2022-03-24	其他_0	北京/深圳	学历不限	4.5	美团	0.99	2
6911	2022-04-12	数据岗_0	北京/上海/深圳/成都/厦门	本科	4.5	美团	0.99	2
6912	2022-05-14	开发岗_0	北京/深圳/成都/厦门	本科	4.5	美团	0.99	2
6913	2022-03-19	开发岗_0	北京/深圳/成都/厦门/上海	本科	4.5	美团	0.99	2
6914	2022-03-20	设计岗_0	北京/上海	本科	4.5	美团	0.99	2
6915	2022-05-15	设计岗_0	北京/上海	本科	4.5	美团	0.99	2
6916	2022-05-15	开发岗_0	北京/上海/成都	本科	4.5	美团	0.99	2
6917	2022-03-24	算法岗_0	北京/深圳	本科	4.5	美团	0.99	2
6918	2022-05-12	其他_0	北京	本科	4.5	美团	0.99	2
6919	2022-05-14	其他_0	北京/上海/成都/深圳/杭州/武汉	本科	4.5	美团	0.99	2
6920	2022-03-06	其他_0	北京/上海/成都/深圳/杭州/武汉	本科	4.5	美团	0.99	2
6921	2022-04-10	开发岗_0	北京/上海/成都/深圳/厦门	本科	4.5	美团	0.99	2
6922	2022-03-28	其他_0	北京/上海/广州/杭州/深圳	本科	4.5	美团	0.99	1
6923	2022-03-23	开发岗_0	北京/上海/成都	本科	4.5	美团	0.99	1
6924	2022-04-06	开发岗_0	北京/上海/成都/深圳/厦门	本科	4.5	美团	0.99	1
6925	2022-04-12	其他_0	北京/上海/成都/深圳/厦门	本科	4.5	美团	0.99	1
6926	2022-03-15	设计岗_0	北京/上海/成都/深圳/厦门	本科	4.5	美团	0.99	1
6927	2022-03-14	设计岗_0	北京/上海/成都/深圳/厦门	本科	4.5	美团	0.99	1
6928	2022-03-04	运营岗_0	北京/上海/成都/深圳	本科	4.5	美团	0.99	1
6929	2022-04-10	开发岗_0	深圳	本科	4.5	字节跳动	0.99	1
6930	2022-04-10	设计岗_0	北京/上海	本科	4.5	美团	0.99	1
6931	2022-03-15	开发岗_0	北京/上海	本科	4.5	美团	0.99	1
6932	2022-03-23	数据岗_0	北京/上海/深圳/成都	本科	4.5	美团	0.99	1
6933	2022-04-20	开发岗_0	北京/深圳	本科	4.5	美团	0.99	1
6934	2022-03-05	工程师_0	北京	本科	4.5	美团	0.99	1
6935	2022-05-24	算法岗_0	北京/上海	本科	4.5	美团	0.99	1
6936	2022-03-28	设计岗_0	北京/上海	本科	4.5	美团	0.99	1
6937	2022-03-18	其他_0	北京	本科	4.5	美团	0.99	1
6938	2022-04-10	其他_0	北京/上海	本科	4.5	美团	0.99	1
6939	2022-03-12	工程师_0	北京/上海	本科	4.5	美团	0.99	1
6940	2022-04-20	开发岗_0	北京/深圳	本科	4.5	美团	0.99	1
6941	2022-05-10	工程师_0	北京/上海	本科	4.5	美团	0.99	1
6942	2022-04-12	开发岗_0	北京/上海/厦门	本科	4.5	美团	0.99	1
6943	2022-03-24	其他_0	北京	本科	4.5	美团	0.99	1
6944	2022-03-06	其他_0	北京/上海	本科	4.5	美团	0.99	1
6945	2022-03-06	其他_0	北京/上海	本科	4.5	美团	0.99	1
6946	2022-03-23	算法岗_0	北京/上海	本科	4.5	字节跳动	0.99	1
6947	2022-04-09	开发岗_0	北京/杭州/武汉	本科	4.5	字节跳动	0.99	1
6948	2022-03-03	算法岗_0	北京	硕士	4.5	字节跳动	0.99	1
6949	2022-03-03	开发岗_0	北京/深圳	本科	9.0	字节跳动	0.99	1
6950	2022-03-06	其他_0	北京	硕士	4.5	字节跳动	0.99	1
6951	2022-03-05	数据岗_0	北京	本科	4.5	字节跳动	0.99	1
6952	2022-04-12	开发岗_0	北京/杭州/武汉	本科	4.5	字节跳动	0.99	1
6953	2022-04-09	开发岗_0	杭州/北京/上海/广州/深圳/成都	本科	15.0	字节跳动	0.99	1
6954	2022-04-20	开发岗_0	北京/深圳	本科	18.0	字节跳动	0.99	2
6955	2022-03-15	算法岗_0	北京	本科	18.0	字节跳动	0.99	2
6956	2022-03-30	开发岗_0	深圳	本科	18.0	字节跳动	0.99	2
6957	2022-05-09	开发岗_0	北京	本科	18.0	字节跳动	0.99	2
6958	2022-03-06	开发岗_0	北京/上海	本科	13.5	字节跳动	0.6	1
6959	2022-05-24	开发岗_0	北京/上海	本科	13.5	字节跳动	0.6	1
6960	2022-04-08	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	8.0	字节跳动	0.99	6
6961	2022-05-15	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	8.3	字节跳动	0.99	6
6962	2022-04-12	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	8.3	字节跳动	0.99	6
6963	2022-04-06	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	8.3	字节跳动	0.99	6
6964	2022-03-12	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	8.3	字节跳动	0.99	6
6965	2022-03-30	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	8.3	字节跳动	0.99	6
6966	2022-03-28	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	8.3	字节跳动	0.99	6
6967	2022-03-12	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	8.3	字节跳动	0.99	6
6968	2022-05-19	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	8.3	字节跳动	0.99	6
6969	2022-03-18	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	7.7	字节跳动	0.99	6
6970	2022-05-09	数据岗_0	北京/上海/广州/深圳/杭州/南京/成都	本科	8.3	字节跳动	0.99	6
6971	2022-03-28	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	7.7	字节跳动	0.99	6
6972	2022-05-19	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	6.8	字节跳动	0.99	6
6973	2022-03-14	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	9.8	字节跳动	0.99	6
6974	2022-03-10	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	6.8	字节跳动	0.99	6
6975	2022-03-18	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	5.6	字节跳动	0.99	6
6976	2022-05-15	其他_0	北京	本科	4.5	字节跳动	0.99	14
6977	2022-04-09	开发岗_0	北京	本科	4.5	字节跳动	0.99	22
6978	2022-05-19	开发岗_0	北京	本科	4.5	字节跳动	0.99	22
6979	2022-03-21	开发岗_0	北京	本科	4.5	字节跳动	0.99	22
6980	2022-04-10	开发岗_0	北京/上海/深圳/杭州	本科	10.5	字节跳动	0.8	3
6981	2022-03-06	开发岗_0	上海/北京/深圳/杭州	本科	10.5	字节跳动	0.8	3
6982	2022-04-12	数据岗_0	北京/上海/杭州/深圳	本科	10.5	字节跳动	0.8	3
6983	2022-04-06	算法岗_0	北京/上海/杭州/深圳	本科	10.5	字节跳动	0.8	3
6984	2022-05-15	开发岗_0	北京/上海/深圳/杭州	本科	10.5	字节跳动	0.8	3
6985	2022-03-06	算法岗_0	北京/上海/杭州/深圳	本科	10.5	字节跳动	0.8	3
6986	2022-05-15	数据岗_0	北京	本科	10.5	字节跳动	0.8	3
6987	2022-03-18	开发岗_0	北京/上海/广州/深圳/三亚	本科	10.5	字节跳动	0.8	3
6988	2022-04-10	开发岗_0	北京/上海/广州/深圳/三亚	本科	10.5	字节跳动	0.8	3
6989	2022-04-07	开发岗_0	北京/上海	本科	10.5	字节跳动	0.8	3
6990	2022-04-12	算法岗_0	北京/上海	本科	10.5	字节跳动	0.8	3
6991	2022-05-09	开发岗_0	北京	本科	13.5	字节跳动	1	1
6992	2022-05-12	开发岗_0	北京/杭州/广州/上海	本科	13.5	字节跳动	1	1
6993	2022-05-09	开发岗_0	北京	本科	10.5	商汤科技	0.5	7
6994	2022-04-06	其他_0	北京	本科	7.5	永航科技	0.67	11
6995	2022-03-23	其他_0	北京	本科	10.5	探维科技（北京）有限公司	0.86	2
6996	2022-04-14	其他_0	北京	硕士	5.7	宝宝树	0.8	2
6997	2022-04-09	其他_0	上海	硕士	6.6	北京经纬恒润科技股份有限公司	0.99	2
6998	2022-03-19	其他_0	北京	本科	7.5	滴滴	0.99	2
6999	2022-05-09	开发岗_0	北京	本科	9.0	北京正道量子科技有限公司	0.45	1
7000	2022-04-15	开发岗_0	北京	本科	15.0	字节跳动	0.98	1
7001	2022-05-24	开发岗_0	上海/成都/珠海/北京/深圳	本科	19.5	宽德投资	0.94	13
7002	2022-03-20	其他_0	北京	本科	7.2	好未来	0.95	2
7003	2022-05-14	开发岗_0	北京	本科	8.0	智拓视界	1	1
7004	2022-05-12	工程师_0	杭州	本科	4.8	国自机器人	0.08	7
7005	2022-03-04	运营岗_0	上海	本科	5.3	樊登读书	1	7
7006	2022-04-12	其他_0	北京/上海/深圳/成都/武汉/厦门	本科	4.5	美团	0.99	1
7007	2022-03-14	其他_0	杭州	本科	9.0	光线云(杭州)科技有限公司	0.99	4
7008	2022-04-20	算法岗_0	苏州/上海	硕士	12.8	苏州异格技术有限公司	0.98	1
7009	2022-03-07	开发岗_0	南京	本科	5.3	南京维伍网络科技有限公司	0.87	2
7010	2022-04-12	算法岗_0	北京/上海	本科	4.5	微软	0.94	28
7011	2022-04-09	其他_0	北京	本科	10.5	星制科技	0.99	31
7012	2022-04-15	算法岗_0	北京	硕士	12.8	快手	0.37	2
7013	2022-03-28	运营岗_0	北京	本科	9.2	博乐科技	0.46	28
7014	2022-04-15	开发岗_0	无锡	本科	6.0	统信软件UnionTech	0.37	2
7015	2022-05-15	算法岗_0	苏州	本科	9.8	旺宏微电子	0.95	6
7016	2022-03-21	其他_0	无锡	本科	0.5	牛客	0.5	7
7017	2022-04-12	开发岗_0	上海	硕士	6.6	北京经纬恒润科技股份有限公司	0.99	2
7018	2022-03-15	开发岗_0	北京	本科	7.5	滴滴	0.99	2
7019	2022-04-08	其他_0	北京/上海/广州/深圳	本科	6.8	作业帮	0.98	1
7020	2022-03-21	其他_0	北京	本科	15.0	字节跳动	0.98	1
7021	2022-04-09	工程师_0	北京/上海/深圳/成都/珠海	本科	19.5	宽德投资	0.94	13
7022	2022-03-15	开发岗_0	北京	本科	7.2	好未来	0.95	2
7023	2022-03-21	算法岗_0	北京	硕士	8.1	智拓视界	1	1
7024	2022-05-15	开发岗_0	杭州	本科	4.8	国自机器人	0.08	7
7025	2022-04-09	策划岗_0	上海	学历不限	4.5	博思软件	0.99	43
7026	2022-04-10	其他_0	北京/上海/深圳/成都/武汉/厦门	本科	4.5	美团	0.99	1
7027	2022-03-15	算法岗_0	杭州	博士	29.9	光线云(杭州)科技有限公司	0.99	4
7028	2022-03-14	开发岗_0	苏州/上海	本科	12.8	苏州异格技术有限公司	0.98	1
7029	2022-04-12	算法岗_0	北京/上海	本科	9.0	百度	0.99	44
7030	2022-05-14	其他_0	北京	本科	5.3	英雄游戏	0.98	2
7031	2022-05-09	其他_0	天津	本科	3.8	恩智浦	0.8	2
7032	2022-03-10	其他_0	上海	本科	5.1	仟传网络科技	0.3	7
7033	2022-03-03	开发岗_0	北京	学历不限	8.3	网易有道	0.99	47
7034	2022-05-09	开发岗_0	上海	本科	9.0	Neo	0.95	24
7035	2022-04-10	开发岗_0	西安/武汉/长沙	本科	6.3	腾讯云智研发	0.99	2
7036	2022-04-09	开发岗_0	杭州	本科	9.8	星球在线	1	7
7037	2022-03-23	开发岗_0	上海	本科	6.2	北京经纬恒润科技股份有限公司	0.99	2
7038	2022-04-10	开发岗_0	北京	本科	7.5	滴滴	0.99	2
7039	2022-03-04	其他_0	北京/上海/广州/深圳	本科	6.8	作业帮	0.98	1
7040	2022-05-14	开发岗_0	北京	本科	15.0	字节跳动	0.98	1
7041	2022-03-15	数据岗_0	成都/上海/珠海	本科	19.5	宽德投资	0.94	13
7042	2022-04-12	开发岗_0	北京	本科	7.2	好未来	0.95	2
7043	2022-04-20	算法岗_0	北京	硕士	8.0	智拓视界	1	1
7044	2022-03-23	策划岗_0	杭州	本科	4.8	国自机器人	0.08	7
7045	2022-05-10	策划岗_0	上海	学历不限	4.5	博思软件	0.99	43
7046	2022-05-09	开发岗_0	北京/上海/厦门	本科	4.5	美团	0.99	1
7047	2022-04-12	其他_1	上海	本科	1.3	链家上海分公司1895	1	7
7048	2022-03-15	开发岗_0	苏州/上海	本科	12.8	苏州异格技术有限公司	0.98	1
7049	2022-03-06	运营岗_0	北京	本科	5.3	牛客	0.8	4
7050	2022-04-15	其他_0	上海	学历不限	4.5	上海人大人文化传播有限公司	0.99	2
7051	2022-03-20	算法岗_0	北京	本科	4.5	易车	0.81	9
7052	2022-03-05	其他_0	上海	本科	5.1	仟传网络科技	0.3	7
7053	2022-03-07	其他_0	杭州	本科	5.3	网易雷火	0.41	23
7054	2022-04-07	其他_0	广州/武汉/成都	本科	4.5	多益网络	0.99	2
7055	2022-03-12	其他_0	西安/武汉/长沙	本科	6.2	腾讯云智研发	0.99	2
7056	2022-03-06	运营岗_0	北京/上海/广州/深圳/杭州/南京/成都	本科	6.8	猿辅导	0.99	1
7057	2022-05-19	开发岗_0	北京/上海/广州/杭州/深圳	本科	6.8	核桃编程	0.99	1
7058	2022-03-23	开发岗_0	北京	本科	7.5	滴滴	0.99	2
7059	2022-04-09	开发岗_0	北京/上海/广州/深圳	本科	6.8	作业帮	0.98	1
7060	2022-03-05	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
7061	2022-03-12	其他_0	成都	本科	6.8	宽德投资	0.94	13
7062	2022-05-15	开发岗_0	北京	本科	7.2	好未来	0.95	2
7063	2022-05-15	算法岗_0	北京	硕士	8.0	智拓视界	1	1
7064	2022-03-19	策划岗_0	杭州	本科	4.8	国自机器人	0.08	7
7065	2022-03-30	策划岗_0	上海	学历不限	4.5	博思软件	0.99	43
7066	2022-04-15	工程师_0	北京/上海	本科	4.5	美团	0.99	1
7067	2022-05-24	其他_0	上海	本科	9.6	链家上海分公司1895	1	7
7068	2022-03-28	工程师_0	苏州/上海	硕士	12.8	苏州异格技术有限公司	0.98	1
7069	2022-03-21	其他_0	北京	本科	5.3	牛客	0.8	4
7070	2022-05-15	其他_0	上海	学历不限	4.5	上海人大人文化传播有限公司	0.99	2
7071	2022-03-30	算法岗_0	北京	本科	4.5	易车	0.81	9
7072	2022-04-09	运营岗_0	上海	本科	5.1	仟传网络科技	0.3	7
7073	2022-03-28	其他_0	上海	本科	6.8	阿里巴巴	0.99	4
7074	2022-03-19	工程师_0	北京/上海/广州/深圳	本科	6.8	百度	0.99	2
7075	2022-04-08	开发岗_0	武汉/西安	本科	6.3	腾讯云智研发	0.99	2
7076	2022-04-07	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都	本科	6.8	猿辅导	0.99	1
7077	2022-03-15	开发岗_0	北京/上海/广州/杭州/深圳	本科	6.8	核桃编程	0.99	1
7078	2022-03-12	开发岗_0	北京	本科	7.5	滴滴	0.99	2
7079	2022-04-15	开发岗_0	北京/上海/广州/深圳	本科	6.8	作业帮	0.98	1
7080	2022-03-03	算法岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
7081	2022-04-10	培训岗_0	成都	本科	6.8	宽德投资	0.94	13
7082	2022-04-09	开发岗_0	北京	本科	7.2	好未来	0.95	2
7083	2022-03-04	开发岗_0	北京	本科	8.0	智拓视界	1	1
7084	2022-05-12	设计岗_0	杭州	本科	4.8	国自机器人	0.08	7
7085	2022-03-12	设计岗_0	上海	学历不限	4.5	博思软件	0.99	43
7086	2022-05-24	开发岗_0	北京/上海/成都/厦门	本科	4.5	美团	0.99	1
7087	2022-03-24	其他_0	上海	本科	13.5	链家上海分公司1895	1	7
7088	2022-05-19	工程师_0	苏州/上海	本科	12.8	苏州异格技术有限公司	0.98	1
7089	2022-03-14	其他_0	北京/上海/广州/深圳/杭州	本科	5.3	喜马拉雅fm	0.99	1
7090	2022-04-20	其他_0	上海	本科	4.5	上海人大人文化传播有限公司	0.99	2
7091	2022-03-10	数据岗_0	北京	本科	4.5	易车	0.81	9
7092	2022-03-10	数据岗_0	上海	本科	5.1	仟传网络科技	0.3	7
7093	2022-05-12	工程师_0	上海	本科	6.8	阿里巴巴	0.99	4
7094	2022-05-15	其他_0	北京/上海/广州/深圳	本科	6.8	百度	0.99	2
7095	2022-03-20	其他_0	北京/上海/广州/深圳	本科	6.8	快手	0.99	2
7096	2022-05-15	其他_0	北京/上海/广州/深圳/杭州/南京/成都	本科	8.3	猿辅导	0.99	1
7097	2022-03-03	运营岗_0	北京/上海/广州/杭州/深圳	本科	6.8	核桃编程	0.99	1
7098	2022-05-09	其他_0	北京	本科	7.5	滴滴	0.99	2
7099	2022-04-06	开发岗_0	上海	本科	4.8	上海人大人科技创新服务有限公司	0.97	11
7100	2022-03-30	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
7101	2022-03-12	开发岗_0	珠海/深圳/上海/成都/北京	本科	19.5	宽德投资	0.94	13
7102	2022-04-06	开发岗_0	北京	本科	7.2	好未来	0.95	2
7103	2022-03-18	算法岗_0	北京	硕士	8.0	智拓视界	1	1
7104	2022-03-10	开发岗_0	杭州	本科	4.8	国自机器人	0.08	7
7105	2022-03-14	其他_0	上海	学历不限	4.5	博思软件	0.99	43
7106	2022-05-19	开发岗_0	北京/上海/成都	本科	4.5	美团	0.99	1
7107	2022-04-12	其他_0	上海	本科	9.8	链家上海分公司1895	1	7
7108	2022-04-12	工程师_0	苏州/上海	本科	12.8	苏州异格技术有限公司	0.98	1
7109	2022-04-15	其他_0	北京/上海/广州/深圳/杭州	本科	5.3	喜马拉雅fm	0.99	1
7110	2022-04-09	开发岗_0	上海	本科	5.3	上海人大人文化传播有限公司	0.99	2
7111	2022-03-10	数据岗_0	北京	本科	4.5	易车	0.81	9
7112	2022-03-12	其他_0	上海	本科	5.1	仟传网络科技	0.3	7
7113	2022-04-07	其他_0	北京	本科	6.8	阿里巴巴	0.99	4
7114	2022-05-09	工程师_0	北京/上海/广州/深圳	本科	5.3	百度	0.99	2
7115	2022-03-12	其他_0	北京/上海/广州/深圳	本科	6.8	快手	0.99	2
7116	2022-03-18	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都	本科	6.8	猿辅导	0.99	1
7117	2022-03-21	开发岗_0	北京/上海/广州/杭州/深圳	本科	7.1	核桃编程	0.99	1
7118	2022-04-12	算法岗_0	北京	本科	7.5	滴滴	0.99	2
7119	2022-03-24	设计岗_0	上海	本科	6.8	上海人大人科技创新服务有限公司	0.97	11
7120	2022-03-23	其他_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
7121	2022-03-07	开发岗_0	上海/北京/深圳/成都/珠海	本科	19.5	宽德投资	0.94	13
7122	2022-03-18	开发岗_0	北京	本科	7.2	好未来	0.95	2
7123	2022-05-15	其他_0	广州/深圳/北京/上海	本科	5.4	58集团	0.99	2
7124	2022-03-21	开发岗_0	杭州	本科	4.8	国自机器人	0.08	7
7125	2022-03-20	策划岗_0	上海	学历不限	4.5	博思软件	0.99	43
7126	2022-04-07	开发岗_0	北京/上海/成都/深圳/厦门	本科	4.5	美团	0.99	1
7127	2022-03-28	其他_0	上海	本科	11.9	链家上海分公司1895	1	7
7128	2022-04-12	开发岗_0	北京	本科	5.7	Keep	0.99	2
7129	2022-04-20	其他_0	北京/上海/广州/深圳/杭州	本科	5.3	喜马拉雅fm	0.99	1
7130	2022-03-15	其他_0	上海	本科	6.0	上海人大人文化传播有限公司	0.99	2
7131	2022-03-14	算法岗_0	北京	硕士	4.5	易车	0.81	9
7132	2022-05-19	开发岗_0	杭州	本科	6.8	网易有道	0.99	3
7133	2022-04-20	运营岗_0	北京	本科	7.5	阿里巴巴	0.99	4
7134	2022-04-12	其他_0	北京/上海/广州/深圳	本科	7.5	百度	0.99	2
7135	2022-03-28	运营岗_0	北京/上海/广州/深圳	本科	6.8	快手	0.99	2
7136	2022-04-10	其他_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉/西安	本科	6.8	猿辅导	0.98	1
7137	2022-03-15	其他_0	北京/上海/广州/杭州/深圳	本科	6.8	核桃编程	0.99	1
7138	2022-03-23	其他_0	北京	本科	7.5	滴滴	0.99	2
7139	2022-03-18	运营岗_0	上海	本科	4.8	上海人大人科技创新服务有限公司	0.97	11
7140	2022-04-06	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
7141	2022-03-30	数据岗_0	北京/上海/深圳/成都/珠海	本科	19.5	宽德投资	0.94	13
7142	2022-03-05	运营岗_0	北京	本科	7.2	好未来	0.95	2
7143	2022-05-12	开发岗_0	广州/深圳/北京/上海	本科	6.5	58集团	0.99	2
7144	2022-03-14	算法岗_0	杭州	本科	4.8	国自机器人	0.08	7
7145	2022-03-24	开发岗_0	上海	学历不限	4.5	博思软件	0.99	43
7146	2022-03-14	工程师_0	北京/上海	本科	4.5	美团	0.99	1
7147	2022-03-19	其他_0	上海	本科	11.9	链家上海分公司1895	1	7
7148	2022-05-19	其他_0	北京	本科	5.7	Keep	0.99	2
7149	2022-03-07	数据岗_0	北京/上海/广州/深圳/杭州	本科	5.3	喜马拉雅fm	0.99	1
7150	2022-03-05	设计岗_0	上海	本科	5.3	上海人大人文化传播有限公司	0.99	2
7151	2022-05-24	开发岗_0	北京	本科	9.0	华为	1	2
7152	2022-05-12	其他_0	杭州	本科	5.7	网易有道	0.99	3
7153	2022-05-14	其他_0	上海/北京/广州/深圳/杭州	本科	6.8	阿里巴巴	0.99	4
7154	2022-03-21	其他_0	北京/上海/广州/深圳	本科	6.8	百度	0.99	2
7155	2022-03-30	数据岗_0	北京/上海/广州/深圳	本科	8.3	快手	0.99	2
7156	2022-03-12	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉/西安	本科	9.0	猿辅导	0.98	1
7157	2022-04-12	开发岗_0	北京/上海/广州/深圳/杭州	本科	6.8	核桃编程	0.99	2
7158	2022-05-15	算法岗_0	北京	本科	7.5	滴滴	0.99	2
7159	2022-05-14	其他_0	上海	本科	4.8	上海人大人科技创新服务有限公司	0.97	11
7160	2022-03-19	开发岗_0	北京/上海/广州/深圳/杭州/南京/成都/厦门/武汉	本科	13.5	字节跳动	0.99	1
7161	2022-03-23	工程师_0	上海/成都/珠海/深圳	本科	10.5	宽德投资	0.94	13
7162	2022-04-12	运营岗_0	北京	本科	7.2	好未来	0.95	2
7163	2022-03-06	运营岗_0	广州/深圳/北京/上海	本科	5.3	58集团	0.99	2
7164	2022-04-20	开发岗_0	杭州	本科	4.8	国自机器人	0.08	7
7165	2022-03-04	其他_0	上海	学历不限	4.5	博思软件	0.99	43
